,data,label,type
2425,"Thank You for calling.Forgot to say Happy Onam to you Sirji.I am fine here and remembered you when i met an insurance person.Meet You in Qatar Insha Allah.Rakhesh, ex Tata AIG who joined TISSCO,Tayseer.",0,ham
2426,Okay lor... Wah... like that def they wont let us go... Haha... What did they say in the terms and conditions?,0,ham
2427,"Rose needs water, season needs change, poet needs imagination..My phone needs ur sms and i need ur lovely frndship forever....",0,ham
2428,No objection. My bf not coming.,0,ham
2429,"God picked up a flower and dippeditinaDEW, lovingly touched itwhichturnedinto u, and the he gifted tomeandsaid,THIS FRIEND IS 4U",0,ham
2430,"Xmas & New Years Eve tickets are now on sale from the club, during the day from 10am till 8pm, and on Thurs, Fri & Sat night this week. They're selling fast!",1,spam
2431,Remind me how to get there and I shall do so,0,ham
2432,Nvm... I'm going to wear my sport shoes anyway... I'm going to be late leh.,0,ham
2433,Yeah like if it goes like it did with my friends imma flip my shit in like half an hour,0,ham
2434,Hmmm:)how many players selected?,0,ham
2435,I dunno lei... Like dun haf...,0,ham
2436,"Almost there, see u in a sec",0,ham
2437,A £400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a £400 reward. Just call 09066380611,1,spam
2438,"It,,s a taxt massage....tie-pos argh ok! Lool!",0,ham
2439,We have new local dates in your area - Lots of new people registered in YOUR AREA. Reply DATE to start now! 18 only www.flirtparty.us REPLYS150,1,spam
2440,Lol I was gonna last month. I cashed some in but I left &lt;#&gt; just in case. I was collecting more during the week cause they announced it on the blog.,0,ham
2441,Ok. I asked for money how far,0,ham
2442,Please ask mummy to call father,0,ham
2443,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call 09066364589",1,spam
2444,As in i want custom officer discount oh.,0,ham
2445,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,1,spam
2446,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,1,spam
2447,Dont know you bring some food,0,ham
2448,Ok... Let u noe when i leave my house.,0,ham
2449,"K will do, addie &amp; I are doing some art so I'll be here when you get home",0,ham
2450,Your right! I'll make the appointment right now.,0,ham
2451,-PLS STOP bootydelious (32/F) is inviting you to be her friend. Reply YES-434 or NO-434 See her: www.SMS.ac/u/bootydelious STOP? Send STOP FRND to 62468,1,spam
2452,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!",0,ham
2453,Hi its in durban are you still on this number,0,ham
2454,is your hamster dead? Hey so tmr i meet you at 1pm orchard mrt? ,0,ham
2455,No..few hours before.went to hair cut .,0,ham
2456,O shore are you takin the bus,0,ham
2457,See the forwarding message for proof,0,ham
2458,What happened in interview?,0,ham
2459,O was not into fps then.,0,ham
2460,Wif my family booking tour package.,0,ham
2461,"How's my loverboy doing ? What does he do that keeps him from coming to his Queen, hmmm ? Doesn't he ache to speak to me ? Miss me desparately ?",0,ham
2462,Lol great now im getting hungry.,0,ham
2463,Haha mayb u're rite... U know me well. Da feeling of being liked by someone is gd lor. U faster go find one then all gals in our group attached liao.,0,ham
2464,We tried to contact you re our offer of New Video Phone 750 anytime any network mins HALF PRICE Rental camcorder call 08000930705 or reply for delivery Wed,1,spam
2465,We r outside already.,0,ham
2466,So your telling me I coulda been your real Valentine and I wasn't? U never pick me for NOTHING!!,0,ham
2467,That would be great. We'll be at the Guild. Could meet on Bristol road or somewhere - will get in touch over weekend. Our plans take flight! Have a good week,0,ham
2468,Had your mobile 11mths ? Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls. Call Mobile Upd8 on freefone 08000839402 or 2StopTxt,1,spam
2469,Got meh... When?,0,ham
2470,"Uncle G, just checking up on you. Do have a rewarding month",0,ham
2471,HI DARLIN IVE JUST GOT BACK AND I HAD A REALLY NICE NIGHT AND THANKS SO MUCH FOR THE LIFT SEE U TOMORROW XXX,0,ham
2472,How come i din c ü... Yup i cut my hair...,0,ham
2473,"You at mu? You should try to figure out how much money everyone has for gas and alcohol, jay and I are trying to figure out our weed budget",0,ham
2474,Msg me when rajini comes.,0,ham
2475,Join the UK's horniest Dogging service and u can have sex 2nite!. Just sign up and follow the instructions. Txt ENTRY to 69888 now! Nyt.EC2A.3LP.msg@150p,1,spam
2476,"Thk shld b can... Ya, i wana go 4 lessons... Haha, can go for one whole stretch...",0,ham
2477,Waiting 4 my tv show 2 start lor... U leh still busy doing ur report?,0,ham
2478,My stomach has been thru so much trauma I swear I just can't eat. I better lose weight.,0,ham
2479,Only if you promise your getting out as SOON as you can. And you'll text me in the morning to let me know you made it in ok.,0,ham
2480,No. Yes please. Been swimming?,0,ham
2481,You are a great role model. You are giving so much and i really wish each day for a miracle but God as a reason for everything and i must say i wish i knew why but i dont. I've looked up to you since i was young and i still do. Have a great day.,0,ham
2482,Ok I'm gonna head up to usf in like fifteen minutes,0,ham
2483,"That way transport is less problematic than on sat night. By the way, if u want to ask  n  to join my bday, feel free. But need to know definite nos as booking on fri. ",0,ham
2484,Hey r ü still online? I've finished the formatting...,0,ham
2485,Does daddy have a bb now.,0,ham
2486,Do you want bold 2 or bb torch,0,ham
2487,Shhhhh nobody is supposed to know!,0,ham
2488,Double eviction this week - Spiral and Michael and good riddance to them!,0,ham
2489,i dnt wnt to tlk wid u,0,ham
2490,K go and sleep well. Take rest:-).,0,ham
2491,"U were outbid by simonwatson5120 on the Shinco DVD Plyr. 2 bid again, visit sms. ac/smsrewards 2 end bid notifications, reply END OUT",1,spam
2492,Tmr then ü brin lar... Aiya later i come n c lar... Mayb ü neva set properly ü got da help sheet wif ü...,0,ham
2493,Ok lor... Sony ericsson salesman... I ask shuhui then she say quite gd 2 use so i considering...,0,ham
2494,WINNER! As a valued network customer you hvae been selected to receive a £900 reward! To collect call 09061701444. Valid 24 hours only. ACL03530150PM,1,spam
2495,Went fast asleep dear.take care.,0,ham
2496,You have 1 new voicemail. Please call 08719181503,1,spam
2497,Well good morning mr . Hows london treatin' ya treacle?,0,ham
2498,Should I be stalking u?,0,ham
2499,1 I don't have her number and 2 its gonna be a massive pain in the ass and i'd rather not get involved if that's possible,0,ham
2500,Well its not like you actually called someone a punto. That woulda been worse.,0,ham
2501,Oic cos me n my sis got no lunch today my dad went out... So dunno whether 2 eat in sch or wat...,0,ham
2502,O ic lol. Should play 9 doors sometime yo,0,ham
2503,"I jus hope its true that  missin me cos i'm really missin him! You haven't done anything to feel guilty about, yet.",0,ham
2504,"Actually fuck that, just do whatever, do find an excuse to be in tampa at some point before january though",0,ham
2505,"Don't worry, * is easy once have ingredients!",0,ham
2506,Can ü send me a copy of da report?,0,ham
2507,"Yup. Anything lor, if u dun wan it's ok...",0,ham
2508,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= ***** unsubscribe with STOP. no extra charge. help:08700469649. PO BOX420. IP4 5WE",1,spam
2509,Yay! You better not have told that to 5 other girls either.,0,ham
2510,May i call You later Pls,0,ham
2511,R u over scratching it?,0,ham
2512,Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min,1,spam
2513,So there's a ring that comes with the guys costumes. It's there so they can gift their future yowifes. Hint hint,0,ham
2514,"Mmmmm ... I loved waking to your words this morning ! I miss you too, my Love. I hope your day goes well and you are happy. I wait for us to be together again",0,ham
2515,If you were/are free i can give. Otherwise nalla adi entey nattil kittum,0,ham
2516,Have you always been saying welp?,0,ham
2517,somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true... goodnite &amp; sweet dreams,0,ham
2518,I ask if u meeting da ge tmr nite...,0,ham
2519,I'm fine. Hope you are also,0,ham
2520,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09058094455 from land line. Claim 3030. Valid 12hrs only,1,spam
2521,Boo I'm on my way to my moms. She's making tortilla soup. Yummmm,0,ham
2522,I sent your maga that money yesterday oh.,0,ham
2523,Ok i vl..do u know i got adsense approved..,0,ham
2524,"SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 and send to 87575. Cost 150p/day, 6days, 16+ TsandCs apply Reply HL 4 info",1,spam
2525,I'm sick !! I'm needy !! I want you !! *pouts* *stomps feet* Where are you ?! *pouts* *stomps feet* I want my slave !! I want him now !!,0,ham
2526,dating:i have had two of these. Only started after i sent a text to talk sport radio last week. Any connection do you think or coincidence?,1,spam
2527,HI DARLIN HOW WAS WORK DID U GET INTO TROUBLE? IJUST TALKED TO YOUR MUM ALL MORNING! I HAD A REALLY GOOD TIME LAST NIGHT IM GOIN OUT SOON BUT CALL ME IF U CAN,0,ham
2528,Reply to win £100 weekly! What professional sport does Tiger Woods play? Send STOP to 87239 to end service,1,spam
2529,Many times we lose our best ones bcoz we are ,0,ham
2530,U really pig leh sleep so much. My dad wake me up at 10 smth 2 eat lunch today.,0,ham
2531,He dint tell anything. He is angry on me that why you told to abi.,0,ham
2532,Not a drop in the tank,0,ham
2533,Haven't left yet so probably gonna be here til dinner,0,ham
2534,"Also sir, i sent you an email about how to log into the usc payment portal. I.ll send you another message that should explain how things are back home. Have a great weekend.",0,ham
2535,Please dont say like that. Hi hi hi,0,ham
2536,Oh... Kay... On sat right?,0,ham
2537,Gud mrng dear have a nice day,0,ham
2538,Still otside le..u come 2morrow maga..,0,ham
2539,Get ready to put on your excellent sub face :),0,ham
2540,HIYA COMIN 2 BRISTOL 1 ST WEEK IN APRIL. LES GOT OFF + RUDI ON NEW YRS EVE BUT I WAS SNORING.THEY WERE DRUNK! U BAK AT COLLEGE YET? MY WORK SENDS INK 2 BATH.,0,ham
2541,Shall i start from hear.,0,ham
2542,ILL B DOWN SOON,0,ham
2543,"I've not called you in a while. This is hoping it was l8r malaria and that you know that we miss you guys. I miss Bani big, so pls give her my love especially. Have a great day.",0,ham
2544,Was playng 9 doors game and gt racing on phone lol,0,ham
2545,I realise you are a busy guy and i'm trying not to be a bother. I have to get some exams outta the way and then try the cars. Do have a gr8 day,0,ham
2546,Am only searching for good dual sim mobile pa.,0,ham
2547,I sent them. Do you like?,0,ham
2548,Hello! How's you and how did saturday go? I was just texting to see if you'd decided to do anything tomo. Not that i'm trying to invite myself or anything!,0,ham
2549,Hello hun how ru? Its here by the way. Im good. Been on 2 dates with that guy i met in walkabout so far. We have to meet up soon. Hows everyone else?,0,ham
2550,Then ü wait 4 me at bus stop aft ur lect lar. If i dun c ü then i go get my car then come back n pick ü.,0,ham
2551,"K, makes sense, btw carlos is being difficult so you guys are gonna smoke while I go pick up the second batch and get gas",0,ham
2552,Thanks 4 your continued support Your question this week will enter u in2 our draw 4 £100 cash. Name the NEW US President? txt ans to 80082,1,spam
2553,We'll join the  &lt;#&gt;  bus,0,ham
2554,ALSO TELL HIM I SAID HAPPY BIRTHDAY,0,ham
2555,This is hoping you enjoyed your game yesterday. Sorry i've not been in touch but pls know that you are fondly bein thot off. Have a great week. Abiola,0,ham
2556,As usual u can call me ard 10 smth.,0,ham
2557,IM LATE TELLMISS IM ON MY WAY,0,ham
2558,I'm also came to room.,0,ham
2559,"Yes, my reg is  Ciao!",0,ham
2560,"You are a £1000 winner or Guaranteed Caller Prize, this is our Final attempt to contact you! To Claim Call 09071517866 Now! 150ppmPOBox10183BhamB64XE",1,spam
2561,"Welcome to Select, an O2 service with added benefits. You can now call our specially trained advisors FREE from your mobile by dialling 402.",1,spam
2562,Hey... are you going to quit soon? Xuhui and i working till end of the month ,0,ham
2563,I wait 4 ü inside da car park...,0,ham
2564,Full heat pa:-) i have applyed oil pa.,0,ham
2565,Missed your call cause I was yelling at scrappy. Miss u. Can't wait for u to come home. I'm so lonely today.,0,ham
